,Unnamed: 0,formatted_address,Address,latitude,longitude,License_Type,Entity_Name,Trade_Name,Concate
2033,668,"5885 E Evans Ave, Denver, CO 80222, USA",5885 E EVANS AVE DENVER CO,39.6791961,-104.9196305,Med Marijuana Opt Prem Cultiv,"CJJ SERVICES, LLC",SACRED SEED,"Med Marijuana Opt Prem Cultiv-CJJ SERVICES, LLC"
2034,668,"5885 E Evans Ave, Denver, CO 80222, USA",5885 E EVANS AVE DENVER CO,39.6791961,-104.9196305,Retail Marij Opt. Prem. Cultiv,"CJJ SERVICES, LLC",SACRED SEED,"Retail Marij Opt. Prem. Cultiv-CJJ SERVICES, LLC"
2035,668,"5885 E Evans Ave, Denver, CO 80222, USA",5885 E EVANS AVE DENVER CO,39.6791961,-104.9196305,Medical Marijuana Center,CJJ SERVICES LLC,SACRED SEED,Medical Marijuana Center-CJJ SERVICES LLC
2048,670,"963 N Federal Blvd, Denver, CO 80204, USA",963 N Federal BLVD Denver CO,39.7329738,-105.0251809,Retail Marijuana Inf Prod Mfg,PAPILLONS LLC,PAPILLONS,Retail Marijuana Inf Prod Mfg-PAPILLONS LLC
2049,671,"1235 Umatilla St, Denver, CO 80204, USA",1235 N Umatilla  Denver CO,39.7355788,-105.0127961,Med Marijuana Opt Prem Cultiv,RIA HOLDINGS LIMITED,LAUGHING GRASS,Med Marijuana Opt Prem Cultiv-RIA HOLDINGS LIMITED
2050,671,"1235 Umatilla St, Denver, CO 80204, USA",1235 N Umatilla  Denver CO,39.7355788,-105.0127961,Med Marijuana Opt Prem Cultiv,I&S LLC,SILVER STEM FINE CANNABIS,Med Marijuana Opt Prem Cultiv-I&S LLC
2053,676,"380 Quivas St, Denver, CO 80223, USA",380 N Quivas ST Denver CO,39.7224554,-105.0067064,Retail Marijuana Store,L'EAGLE SERVICES LLC,L'EAGLE,Retail Marijuana Store-L'EAGLE SERVICES LLC
2054,678,"11080 E 47th Ave, Denver, CO 80239, USA",11080 E 47TH AVE DENVER CO,39.7820957,-104.8596417,Med Marijuana Opt Prem Cultiv,"LYONS FINEST CONFIDENTIAL CARE, LLC",,"Med Marijuana Opt Prem Cultiv-LYONS FINEST CONFIDENTIAL CARE, LLC"
2055,678,"11080 E 47th Ave, Denver, CO 80239, USA",11080 E 47TH AVE DENVER CO,39.7820957,-104.8596417,Medical Marijuana Center,"LYONS FINEST CONFIDENTIAL CARE, LLC",TUMBLEWEED,"Medical Marijuana Center-LYONS FINEST CONFIDENTIAL CARE, LLC"
2058,680,"5200 E Smith Rd, Denver, CO 80239, USA",5200 E SMITH RD DENVER CO,39.7693259,-104.8766681,Retail Marij Opt. Prem. Cultiv,"VERTICAL INVESTMENT GROUP, LLC",,"Retail Marij Opt. Prem. Cultiv-VERTICAL INVESTMENT GROUP, LLC"
2062,684,"1342 W Cedar Ave, Denver, CO 80223, USA",1342 W CEDAR AVE DENVER CO,39.712774,-105.004838,Med Marijuana Opt Prem Cultiv,NATURES CURE III,THE COLFAX POT SHOP,Med Marijuana Opt Prem Cultiv-NATURES CURE III
2064,692,"4675 Kingston St, Denver, CO 80239, USA",4675 N KINGSTON ST DENVER CO,39.781594,-104.8595996,Med Marijuana Inf Prod Manuf,"NATURAL REMEDIES TECH, LLC",CONCENTRATE REMEDIES,"Med Marijuana Inf Prod Manuf-NATURAL REMEDIES TECH, LLC"
2065,692,"4675 Kingston St, Denver, CO 80239, USA",4675 N KINGSTON ST DENVER CO,39.781594,-104.8595996,Med Marijuana Opt Prem Cultiv,"NATURAL REMEDIES TECH, LLC",CONCENTRATE REMEDIES,"Med Marijuana Opt Prem Cultiv-NATURAL REMEDIES TECH, LLC"
2068,695,"50 Lipan St, Denver, CO 80223, USA",50 N LIPAN ST DENVER CO,39.7173895,-105.0013091,Retail Marij Opt. Prem. Cultiv,LIPAN GROUP LLC,,Retail Marij Opt. Prem. Cultiv-LIPAN GROUP LLC
2069,696,"4260 Kearney St, Denver, CO 80216, USA",4260 N KEARNEY ST DENVER CO,39.7758362,-104.916893,Med Marijuana Opt Prem Cultiv,"MHFS, LLC",,"Med Marijuana Opt Prem Cultiv-MHFS, LLC"
2073,700,"4611 E 46th Ave, Denver, CO 80216, USA",4611 E 46TH AVE DENVER CO,39.7809499,-104.933136,Retail Marij Opt. Prem. Cultiv,"MILE HIGH MEDICAL CANNABIS, LLC",LIT,"Retail Marij Opt. Prem. Cultiv-MILE HIGH MEDICAL CANNABIS, LLC"
2074,700,"4611 E 46th Ave, Denver, CO 80216, USA",4611 E 46TH AVE DENVER CO,39.7809499,-104.933136,Med Marijuana Opt Prem Cultiv,"MILE HIGH MEDICAL CANNABIS, LLC",LIT,"Med Marijuana Opt Prem Cultiv-MILE HIGH MEDICAL CANNABIS, LLC"
2077,701,"10555 E 45th Ave, Denver, CO 80239, USA",10555 E 45th AVE Denver CO,39.7795275,-104.8645385,Retail Marijuana Store,"R.D. INDUSTRIES II, LLC",HOUSE OF DANKNESS,"Retail Marijuana Store-R.D. INDUSTRIES II, LLC"
2078,702,"3855 Quentin St, Denver, CO 80239, USA",3855 N QUENTIN ST DENVER CO,39.7702777,-104.8452339,Med Marijuana Inf Prod Manuf,"Mx, LLC",,"Med Marijuana Inf Prod Manuf-Mx, LLC"
2079,702,"3855 Quentin St, Denver, CO 80239, USA",3855 N QUENTIN ST DENVER CO,39.7702777,-104.8452339,Med Marijuana Opt Prem Cultiv,"Mx, LLC",,"Med Marijuana Opt Prem Cultiv-Mx, LLC"
2087,703,"4820 Morrison Rd, Denver, CO 80219, USA",4820  MORRISON RD DENVER CO,39.6992756,-105.0487779,Retail Marijuana Store,STONE T.M.C. LLC,THE STONE DISPENSARY,Retail Marijuana Store-STONE T.M.C. LLC
2088,704,"4550 S Kipling St, Denver, CO 80127, USA",4550 S KIPLING ST DENVER CO,39.6339478,-105.1089452,Medical Marijuana Center,"JVT ENTERPRISES, INC.",COLORADO CANNABIS CONNECTION,"Medical Marijuana Center-JVT ENTERPRISES, INC."
2089,704,"4550 S Kipling St, Denver, CO 80127, USA",4550 S KIPLING ST DENVER CO,39.6339478,-105.1089452,Retail Marijuana Store,"JVT ENTERPRISES, INC.",COLORADO CANNABIS CONNECTION,"Retail Marijuana Store-JVT ENTERPRISES, INC."
2092,705,"5550 Joliet St, Denver, CO 80239, USA",5550 N Joliet  Denver CO,39.7973535,-104.8606942,Retail Marijuana Store,"TRILL EVOLUTIONS, LLC",TRILL EVOLUTIONS,"Retail Marijuana Store-TRILL EVOLUTIONS, LLC"
2093,705,"5550 Joliet St, Denver, CO 80239, USA",5550 N Joliet  Denver CO,39.7973535,-104.8606942,Retail Marij Opt. Prem. Cultiv,"TRILL EVOLUTIONS, LLC",TRILL EVOLUTIONS,"Retail Marij Opt. Prem. Cultiv-TRILL EVOLUTIONS, LLC"
2096,706,"105 E 7th Ave, Denver, CO 80203, USA",105 E 7TH AVE DENVER CO,39.7275,-104.9855948,Retail Marijuana Store,"JVJC HOLDINGS II, LLC",,"Retail Marijuana Store-JVJC HOLDINGS II, LLC"
2097,710,"2645 S Santa Fe Dr, Denver, CO 80223, USA",2645 S Santa Fe DR Denver CO,39.6683721,-104.9964899,Medical Marijuana Center,"RJJ SANTA FE, LLC",NATIVE ROOTS SANTA FE,"Medical Marijuana Center-RJJ SANTA FE, LLC"
2098,712,"Wyandot St, Denver, CO, USA",830 N WYANDOT ST DENVER CO,39.7777652,-105.0146377,Retail Marij Opt. Prem. Cultiv,"GREENWERKZ, LLC",,"Retail Marij Opt. Prem. Cultiv-GREENWERKZ, LLC"
2103,714,"5060 Federal Blvd, Denver, CO 80221, USA",5060 N LOGAN ST DENVER CO,39.788509,-105.0248609,Med Marijuana Inf Prod Manuf,"HERBANOIDS, LLC",HERBANOIDS,"Med Marijuana Inf Prod Manuf-HERBANOIDS, LLC"
2104,716,"1075 S Jason St, Denver, CO 80223, USA",1075 S Jason St Denver CO,39.6973825,-104.9993569,Retail Marijuana Inf Prod Mfg,JVT ENTERPRISES INC,SPACE LAB,Retail Marijuana Inf Prod Mfg-JVT ENTERPRISES INC
2106,717,"2394 S Broadway, Denver, CO 80210, USA",2394 S BROADWAY  DENVER CO,39.6732089,-104.9873293,Retail Marijuana Store,WASH PARK BOUTIQUE LLC,LUCY SKY CANNABIS BOUTIQUE,Retail Marijuana Store-WASH PARK BOUTIQUE LLC
2110,727,"Wyandot St, Denver, CO, USA",211 N WYANDOT ST DENVER CO,39.7777652,-105.0146377,Med Marijuana Opt Prem Cultiv,ALTERNATIVE MEDICINE ON CAPITOL HILL,,Med Marijuana Opt Prem Cultiv-ALTERNATIVE MEDICINE ON CAPITOL HILL
2113,732,"Navajo St, Denver, CO 80211, USA",866 N Navajo ST Denver CO,39.7708948,-105.0042023,Retail Marijuana Inf Prod Mfg,ROCKY MOUNTAIN WAYS LLC,GOOD MEDS,Retail Marijuana Inf Prod Mfg-ROCKY MOUNTAIN WAYS LLC
2115,740,"4735 Oakland St, Denver, CO 80239, USA",4735 N Oakland  Denver CO,39.7833184,-104.8512081,Retail Marij Opt. Prem. Cultiv,GREEN LIFE SOLUTIONS  LLC,GREEN TREE MEDICINALS,Retail Marij Opt. Prem. Cultiv-GREEN LIFE SOLUTIONS  LLC
2116,741,"6858 E Evans Ave, Denver, CO 80224, USA",6858 E EVANS AVE DENVER CO,39.6780995,-104.9090517,Medical Marijuana Center,"TREATMENTS UNLIMITED, LLC",ALTITUDE EAST,"Medical Marijuana Center-TREATMENTS UNLIMITED, LLC"
2117,741,"6858 E Evans Ave, Denver, CO 80224, USA",6858 E EVANS AVE DENVER CO,39.6780995,-104.9090517,Retail Marijuana Store,"TREATMENTS UNLIMITED, LLC",ALTITUDE EAST,"Retail Marijuana Store-TREATMENTS UNLIMITED, LLC"
2120,742,"4800 Brighton Blvd, Denver, CO 80216, USA",4800 N BRIGHTON BLVD DENVER CO,39.7839857,-104.9665169,Medical Marijuana Center,GREEN GARDENS LLC,GREEN FIELDS,Medical Marijuana Center-GREEN GARDENS LLC
2121,743,"8151 E Colfax Ave, Denver, CO 80220, USA",8151 E COLFAX AVE DENVER CO,39.7404591,-104.8931484,Retail Marijuana Store,"METRO CANNABIS, INC.",SILVER STEM FINE CANNABIS,"Retail Marijuana Store-METRO CANNABIS, INC."
2122,743,"8151 E Colfax Ave, Denver, CO 80220, USA",8151 E COLFAX AVE DENVER CO,39.7404591,-104.8931484,Medical Marijuana Center,"METRO CANNABIS, INC.",SILVER STEM FINE CANNABIS,"Medical Marijuana Center-METRO CANNABIS, INC."
2125,745,"155 Federal Blvd, Denver, CO 80219, USA",155 N Federal BLVD Denver CO,39.7193345,-105.0254466,Retail Marijuana Store,"3B-FEDERAL1, LLC",BUDDY BOY,"Retail Marijuana Store-3B-FEDERAL1, LLC"
2126,746,"2119 Larimer St, Denver, CO 80205, USA",2119  LARIMER ST DENVER CO,39.7543635,-104.9911382,Medical Marijuana Center,BALLPARK HOLISTIC DISPENSARY CORP,BALLPARK HOLISTIC DISPENSARY,Medical Marijuana Center-BALLPARK HOLISTIC DISPENSARY CORP
2127,746,"2119 Larimer St, Denver, CO 80205, USA",2119  LARIMER ST DENVER CO,39.7543635,-104.9911382,Retail Marijuana Store,BALLPARK HOLISTIC DISPENSARY CORP,BALLPARK HOLISTIC DISPSENSARY,Retail Marijuana Store-BALLPARK HOLISTIC DISPENSARY CORP
2130,748,"1500 E Colfax Ave, Denver, CO 80218, USA",1500 E COLFAX AVE DENVER CO,39.7398384,-104.969362,Medical Marijuana Center,"NATURES CURE III, LLC",THE COLFAX POT SHOP,"Medical Marijuana Center-NATURES CURE III, LLC"
2131,748,"1500 E Colfax Ave, Denver, CO 80218, USA",1500 E COLFAX AVE DENVER CO,39.7398384,-104.969362,Retail Marijuana Store,"NATURES CURE III, LLC",THE COLFAX POT SHOP,"Retail Marijuana Store-NATURES CURE III, LLC"
2135,752,"74 N Federal Blvd, Denver, CO 80204, USA",74 N FEDERAL BLVD DENVER CO,39.7404447,-105.0252495,Retail Marijuana Store,CONCENTRATE LLC,CONCENTRATE,Retail Marijuana Store-CONCENTRATE LLC
2138,759,"380 Quivas St, Denver, CO 80223, USA",380 N Quivas  Denver CO,39.7224554,-105.0067064,Retail Marijuana Inf Prod Mfg,L'EAGLE SERVICES LLC,L'EAGLE SERVICES LLC,Retail Marijuana Inf Prod Mfg-L'EAGLE SERVICES LLC
2139,760,"4401 Zenobia St, Denver, CO 80212, USA",4401 N ZENOBIA ST DENVER CO,39.7767328,-105.0525679,Medical Marijuana Center,"GM 4401, LLC",GOLDEN MEDS,"Medical Marijuana Center-GM 4401, LLC"
2140,763,"1619 W 12th Ave, Denver, CO 80204, USA",1619 W 12TH AVE DENVER CO,39.7353748,-105.0086128,Med Marijuana Opt Prem Cultiv,"SISSCO, LLC",TRENCHTOWN,"Med Marijuana Opt Prem Cultiv-SISSCO, LLC"
2141,763,"1619 W 12th Ave, Denver, CO 80204, USA",1619 W 12TH AVE DENVER CO,39.7353748,-105.0086128,Retail Marij Opt. Prem. Cultiv,"SISSCO, LLC",TRENCHTOWN,"Retail Marij Opt. Prem. Cultiv-SISSCO, LLC"
2144,764,"6666 E Stapleton Dr S, Denver, CO 80216, USA",6666 E STAPLETON DR DENVER CO,39.777668,-104.9113581,Med Marijuana Opt Prem Cultiv,P&C EXPRESS LLC,ROCKY MOUNTAIN HIGH DISPENSARY,Med Marijuana Opt Prem Cultiv-P&C EXPRESS LLC
2145,767,"4745 W 38th Ave, Denver, CO 80212, USA",4745 W 38th  Denver CO,39.7695635,-105.0484583,Retail Marijuana Store,CANNABIS CORP,THE JOINT BY CANNABIS,Retail Marijuana Store-CANNABIS CORP
2146,768,"4950 E 41st Ave, Denver, CO 80216, USA",4950 E 41ST AVE DENVER CO,39.7737111,-104.9298052,Med Marijuana Opt Prem Cultiv,"LOTUS MEDICAL, LLC",,"Med Marijuana Opt Prem Cultiv-LOTUS MEDICAL, LLC"
2147,770,"2215 E Mississippi Ave, Denver, CO 80210, USA",2215 E MISSISSIPPI AVE DENVER CO,39.6967685,-104.961474,Retail Marijuana Store,"WASH PARK BOUTIQUE, LLC",LUCY SKY CANNABIS BOUTIQUE,"Retail Marijuana Store-WASH PARK BOUTIQUE, LLC"
2148,771,"2731 W Short Pl, Denver, CO 80204, USA",2731 W SHORT PL DENVER CO,39.7231123,-105.0212921,Retail Marij Opt. Prem. Cultiv,"JOIS, LLC",SILVER STEM FINE CANNABIS,"Retail Marij Opt. Prem. Cultiv-JOIS, LLC"
2149,771,"2731 W Short Pl, Denver, CO 80204, USA",2731 W SHORT PL DENVER CO,39.7231123,-105.0212921,Med Marijuana Opt Prem Cultiv,"JOIS, LLC",Silver Stem Fine Cannabis,"Med Marijuana Opt Prem Cultiv-JOIS, LLC"
2152,774,"4000 Morrison Rd, Denver, CO 80219, USA",4000  MORRISON RD DENVER CO,39.7058978,-105.039939,Retail Marijuana Store,"RJJ MORRISON II, LLC","NATIVE ROOTS MORRISON, NATIVE ROOTS WEST DENVER","Retail Marijuana Store-RJJ MORRISON II, LLC"
2153,777,"1001 Tejon St, Denver, CO 80204, USA",1001 N Tejon  Denver CO,39.7326303,-105.0116822,Med Marijuana Opt Prem Cultiv,KIND PAIN MANAGEMENT INC,KIND PAIN MANAGEMENT,Med Marijuana Opt Prem Cultiv-KIND PAIN MANAGEMENT INC
2154,778,"155 S Pecos St, Denver, CO 80223, USA",155 S PECOS ST DENVER CO,39.7137013,-105.0064781,Med Marijuana Opt Prem Cultiv,CANNABIS FOR HEALTH LLC,PIG N WHISTLE,Med Marijuana Opt Prem Cultiv-CANNABIS FOR HEALTH LLC
2155,779,"2563 15th St, Denver, CO 80211, USA",2563  15th  Denver CO,39.7582707,-105.011317,Retail Marijuana Store,MHFS LLC,GOOD CHEMISTRY,Retail Marijuana Store-MHFS LLC
2156,782,"4571 Ivy St, Denver, CO 80216, USA",4571 N Ivy ST Denver CO,39.7796332,-104.9203605,Retail Marijuana Inf Prod Mfg,PRIMA BRANDS LLC,PRIMA CANNABIS COMPANY,Retail Marijuana Inf Prod Mfg-PRIMA BRANDS LLC
2157,785,"3400 S Oneida Way, Denver, CO 80224, USA",3400 S ONEIDA WAY DENVER CO,39.6538948,-104.9083616,Medical Marijuana Center,GREEN CROSS LLC,GREEN CROSS OF CHERRY CREEK,Medical Marijuana Center-GREEN CROSS LLC
2158,787,"4995 Lima St, Denver, CO 80239, USA",4995 N LIMA ST DENVER CO,39.7877963,-104.8573193,Med Marijuana Opt Prem Cultiv,"OG MEDICINALS, LLC",,"Med Marijuana Opt Prem Cultiv-OG MEDICINALS, LLC"
2159,787,"4995 Lima St, Denver, CO 80239, USA",4995 N LIMA ST DENVER CO,39.7877963,-104.8573193,Retail Marij Opt. Prem. Cultiv,"OG MEDICINALS, LLC",,"Retail Marij Opt. Prem. Cultiv-OG MEDICINALS, LLC"
2162,788,"3880 Holly St, Denver, CO 80207, USA",3880 N HOLLY ST DENVER CO,39.7705814,-104.9215468,Med Marijuana Opt Prem Cultiv,"H&J SERVICES, INC.",BEMINDFUL,"Med Marijuana Opt Prem Cultiv-H&J SERVICES, INC."
2163,791,"9782 E Girard Ave, Denver, CO 80231, USA",9782 E Girard Ave Denver CO,39.6539121,-104.873806,Med Marijuana Inf Prod Manuf,THOMASH LLC,ALCHEMY FOOD CO,Med Marijuana Inf Prod Manuf-THOMASH LLC
2164,795,"3899 Quentin St, Denver, CO 80239, USA",3899 N QUENTIN ST DENVER CO,39.7707621,-104.8451427,Medical Marijuana Center,ASPEN FOREST LLC,MARY JANE'S HOUSE,Medical Marijuana Center-ASPEN FOREST LLC
2165,795,"3899 Quentin St, Denver, CO 80239, USA",3899 N QUENTIN ST DENVER CO,39.7707621,-104.8451427,Med Marijuana Opt Prem Cultiv,ASPEN FOREST LLC,MARY JANE'S HOUSE,Med Marijuana Opt Prem Cultiv-ASPEN FOREST LLC
2168,796,"543 Bryant St, Denver, CO 80204, USA",543  BRYANT ST DENVER CO,39.724657,-105.0189866,Medical Marijuana Center,"FIREHOUSE ORGANICS CENTRAL, LLC",FIREHOUSE ORGANICS,"Medical Marijuana Center-FIREHOUSE ORGANICS CENTRAL, LLC"
2170,803,"665 Kalamath St, Denver, CO 80204, USA",665  KALAMATH ST DENVER CO,39.7268515,-105.0005438,Retail Marij Opt. Prem. Cultiv,TIMBERLINE HERBAL CLINIC & WELLNESS CENTER LLC,,Retail Marij Opt. Prem. Cultiv-TIMBERLINE HERBAL CLINIC & WELLNESS CENTER LLC
2172,806,"N Colorado Blvd, Denver, CO 80216, USA",5095 N Colorado Blvd Denver CO,39.7893805,-104.9400496,Med Marijuana Inf Prod Manuf,COLORADO MOONROCKS LLC,,Med Marijuana Inf Prod Manuf-COLORADO MOONROCKS LLC
2173,808,"N Bryant St, Denver, CO 80211, USA",695 N Bryant ST Denver CO,39.7508151,-105.0183872,Retail Marij Opt. Prem. Cultiv,"4095 SHELTER, LLC",EVERBLOOM,"Retail Marij Opt. Prem. Cultiv-4095 SHELTER, LLC"
2174,809,"9206 E Hampden Ave, Denver, CO 80231, USA",9206 E HAMPDEN AVE DENVER CO,39.6522316,-104.8807509,Retail Marijuana Store,TETRAHYDROCENTER LLC,"TETRAHYDROCENTER, LLC",Retail Marijuana Store-TETRAHYDROCENTER LLC
2175,810,"5124 Havana St, Denver, CO 80239, USA",5124 N Havana  Denver CO,39.7909428,-104.8654831,Retail Marijuana Inf Prod Mfg,CAREGIVERS FOR LIFE LLC,,Retail Marijuana Inf Prod Mfg-CAREGIVERS FOR LIFE LLC
2176,810,"5124 Havana St, Denver, CO 80239, USA",5124 N Havana  Denver CO,39.7909428,-104.8654831,Med Marijuana Inf Prod Manuf,"CAREGIVERS FOR LIFE, LLC",,"Med Marijuana Inf Prod Manuf-CAREGIVERS FOR LIFE, LLC"
2179,817,"2744 W 4th Ave, Denver, CO 80219, USA",2744 W 4TH AVE DENVER CO,39.7218112,-105.0214518,Med Marijuana Opt Prem Cultiv,"CAREGIVERS FOR LIFE, LLC",,"Med Marijuana Opt Prem Cultiv-CAREGIVERS FOR LIFE, LLC"
2180,819,"1355 Santa Fe Dr, Denver, CO 80204, USA",1355 N SANTA FE DR DENVER CO,39.7375076,-104.9991743,Retail Marijuana Store,"GMC, LLC",GREEN MAN CANNABIS,"Retail Marijuana Store-GMC, LLC"
2181,821,"1269 Elati St, Denver, CO 80204, USA",1269 N ELATI ST DENVER CO,39.7365803,-104.9944043,Retail Marijuana Store,HG LTD,HIGHER GRADE,Retail Marijuana Store-HG LTD
2185,826,"835 E 50th Ave, Denver, CO 80216, USA",835 E 50TH AVE DENVER CO,39.7884147,-104.9760784,Med Marijuana Opt Prem Cultiv,"STANDING AKIMBO, LLC",,"Med Marijuana Opt Prem Cultiv-STANDING AKIMBO, LLC"
2186,830,"5050 York St, Denver, CO 80216, USA",5050 N YORK ST Denver CO,39.7883816,-104.9583707,Retail Marij Opt. Prem. Cultiv,"TWOG-YORK, LLC",BUDDY BOY,"Retail Marij Opt. Prem. Cultiv-TWOG-YORK, LLC"
2187,831,"10625 E 51st Ave, Denver, CO 80239, USA",10625 E 51ST AVE DENVER CO,39.790871,-104.8645253,Retail Marij Opt. Prem. Cultiv,"SHRED INVESTMENTS, LLC",HIGH WEST CANNABIS,"Retail Marij Opt. Prem. Cultiv-SHRED INVESTMENTS, LLC"
2189,839,"3925 Oneida St, Denver, CO 80207, USA",3925 N ONEIDA ST DENVER CO,39.771608,-104.9079966,Retail Marijuana Inf Prod Mfg,"ABSTRACT ALCHEMY, LLC",,"Retail Marijuana Inf Prod Mfg-ABSTRACT ALCHEMY, LLC"
2190,839,"3925 Oneida St, Denver, CO 80207, USA",3925 N ONEIDA ST DENVER CO,39.771608,-104.9079966,Med Marijuana Inf Prod Manuf,"ABSTRACT ALCHEMY, LLC",,"Med Marijuana Inf Prod Manuf-ABSTRACT ALCHEMY, LLC"
2193,841,"260 Santa Fe Dr, Denver, CO 80223, USA",260 N SANTA FE DR DENVER CO,39.7204941,-104.9984212,Medical Marijuana Center,"NATURE MED, INC",KIND-MEDS,"Medical Marijuana Center-NATURE MED, INC"
2194,842,"2895 W 8th Ave, Denver, CO 80204, USA",2895 W 8TH AVE DENVER CO,39.7296153,-105.0233465,Medical Marijuana Center,"PINEAPPLE EXCHANGE, LLC",PINEAPPLE EXCHANGE,"Medical Marijuana Center-PINEAPPLE EXCHANGE, LLC"
2199,847,"2020 S Broadway, Denver, CO 80210, USA",2020 S BROADWAY  DENVER CO,39.6796931,-104.9870326,Retail Marijuana Store,CO-AGRONOMICS LLC,THE GREEN DEPOT,Retail Marijuana Store-CO-AGRONOMICS LLC
2200,851,"3995 E 50th Ave, Denver, CO 80216, USA",3995 E 50TH AVE DENVER CO,39.7874672,-104.9411327,Retail Marijuana Store,TIMBERLINE HERBAL CLINIC & WELLNESS CENTER LLC,,Retail Marijuana Store-TIMBERLINE HERBAL CLINIC & WELLNESS CENTER LLC
2201,855,"4695 Kingston St, Denver, CO 80239, USA",4695 N Kingston  Denver CO,39.7820664,-104.8595996,Retail Marij Opt. Prem. Cultiv,"LYONS FINEST CONFIDENTIAL CARE, LLC",TUMBLEWEED,"Retail Marij Opt. Prem. Cultiv-LYONS FINEST CONFIDENTIAL CARE, LLC"
2202,859,"Wyandot St, Denver, CO, USA",221 N WYANDOT ST DENVER CO,39.7777652,-105.0146377,Retail Marij Opt. Prem. Cultiv,TETRAHYDROCENTER LLC,TETRAHYDRO CENTER,Retail Marij Opt. Prem. Cultiv-TETRAHYDROCENTER LLC
2203,860,"777 Canosa Ct, Denver, CO 80204, USA",777 N CANOSA CT DENVER CO,39.7290235,-105.0202192,Retail Marijuana Store,"CANOSA PROPERTY INVESTMENTS, LLC",BOTANICO 2,"Retail Marijuana Store-CANOSA PROPERTY INVESTMENTS, LLC"
2204,861,"1191 S Bannock St, Denver, CO 80223, USA",1191 S Bannock St Denver CO,39.695182,-104.9904787,Retail Marij Opt. Prem. Cultiv,"OPTIONS MEDICAL CENTER WR, LLC",OPTIONS,"Retail Marij Opt. Prem. Cultiv-OPTIONS MEDICAL CENTER WR, LLC"
2211,878,"1955 S Quince St, Denver, CO 80231, USA",1955 S QUINCE ST DENVER CO,39.6809054,-104.9017466,Retail Marij Opt. Prem. Cultiv,"REDWOOD INVESTMENT PARTNERS, LLC",BONSAI CULTIVATION,"Retail Marij Opt. Prem. Cultiv-REDWOOD INVESTMENT PARTNERS, LLC"
2212,881,"1250 Grant St, Denver, CO 80203, USA",1250 N Grant St Denver CO,39.7361664,-104.9832178,Retail Marijuana Store,MMRD LLC,,Retail Marijuana Store-MMRD LLC
2213,883,"3770 Paris St, Denver, CO 80239, USA",3770 N PARIS ST Denver CO,39.7693675,-104.8482894,Med Marijuana Opt Prem Cultiv,"PEAK HOLDINGS GROUP, LLC",PEAK,"Med Marijuana Opt Prem Cultiv-PEAK HOLDINGS GROUP, LLC"
2214,887,"2262 S Broadway, Denver, CO 80210, USA",2262 S BROADWAY  DENVER CO,39.6755013,-104.9872836,Retail Marijuana Store,SOLACE MEDS BROADWAY LLC,,Retail Marijuana Store-SOLACE MEDS BROADWAY LLC
2215,889,"4840 Jackson St, Denver, CO 80216, USA",4840 N JACKSON ST DENVER CO,39.7846875,-104.9427812,Retail Marij Opt. Prem. Cultiv,NATURES CURE III LLC,THE COLFAX POT SHOP,Retail Marij Opt. Prem. Cultiv-NATURES CURE III LLC
2216,895,"2748 W Alameda Ave, Denver, CO 80219, USA",2748 W ALAMEDA AVE DENVER CO,39.7109594,-105.0217486,Retail Marijuana Store,"ALCC, LLC",THE DAB BY NEXT HARVEST,"Retail Marijuana Store-ALCC, LLC"
2217,896,"4615 E Colfax Ave, Denver, CO 80220, USA",4615 E COLFAX AVE DENVER CO,39.7403953,-104.9332957,Retail Marijuana Store,SOLACE MEDS- COLFAX LLC,,Retail Marijuana Store-SOLACE MEDS- COLFAX LLC
2218,897,"745 Federal Blvd, Denver, CO 80204, USA",745 N Federal  Denver CO,39.7281507,-105.0254923,Med Marijuana Inf Prod Manuf,"NATURE MED, INC.",KIND-MEDS,"Med Marijuana Inf Prod Manuf-NATURE MED, INC."
2219,910,"2645 S Santa Fe Dr, Denver, CO 80223, USA",2645 S Santa Fe  Denver CO,39.6683721,-104.9964899,Retail Marijuana Store,"RJJ SANTA FE, LLC",NATIVE ROOTS SANTA FE,"Retail Marijuana Store-RJJ SANTA FE, LLC"
2220,913,"4360 Vine St, Denver, CO 80216, USA",4360 N VINE ST DENVER CO,39.7775002,-104.9621129,Retail Marij Opt. Prem. Cultiv,"MN NETWORK, LLC",,"Retail Marij Opt. Prem. Cultiv-MN NETWORK, LLC"
2221,915,"777 Umatilla St, Denver, CO 80204, USA",777 N UMATILLA ST DENVER CO,39.7286385,-105.0123746,Med Marijuana Opt Prem Cultiv,"3B-UMATILLA, LLC",BUDDY BOY,"Med Marijuana Opt Prem Cultiv-3B-UMATILLA, LLC"
2222,917,"4 S Santa Fe Dr, Denver, CO 80223, USA",4 S Santa Fe Dr Denver CO,39.7164275,-104.9981929,Retail Marijuana Store,KARMACEUTICALS LLC,KARMACEUTICALS,Retail Marijuana Store-KARMACEUTICALS LLC
2223,919,"1444 Wazee St, Denver, CO 80202, USA",1444  WAZEE ST DENVER CO,39.7496615,-105.0013654,Medical Marijuana Center,LOTUS MEDICAL LLC,,Medical Marijuana Center-LOTUS MEDICAL LLC
